"stockid","fao_code","fao_area","iso3","country","spp_code","sci_name_orig","sci_name_fb","comm_name","year1","year2","nyr","tl_mt_median","lh_catg","resilience","m"
"27-POL-FRO",27,"Atlantic, Northeast","POL","Poland","FRO","Rutilus rutilus","Rutilus rutilus","Roach",1950,2015,66,660,"Miscellaneous coastal fishes","Medium",0.270895856571287
"27-POL-HER",27,"Atlantic, Northeast","POL","Poland","HER","Clupea harengus","Clupea harengus","Atlantic herring",1950,2015,66,53782,"Herrings, sardines, anchovies","Medium",0.250360616655768
"27-POL-POK",27,"Atlantic, Northeast","POL","Poland","POK","Pollachius virens","Pollachius virens","Saithe(=Pollock)",1966,2015,50,817.5,"Cods, hakes, haddocks","Medium",0.213934974123137
"27-POL-SPR",27,"Atlantic, Northeast","POL","Poland","SPR","Sprattus sprattus","Sprattus sprattus","European sprat",1950,2015,66,27770.5,"Herrings, sardines, anchovies","Medium",0.650798133846872
"27-POL-TRS",27,"Atlantic, Northeast","POL","Poland","TRS","Salmo trutta","Salmo trutta","Sea trout",1993,2015,23,329,"Miscellaneous diadromous fishes","High",0.582116789010536
"27-PRT-ANE",27,"Atlantic, Northeast","PRT","Portugal","ANE","Engraulis encrasicolus","Engraulis encrasicolus","European anchovy",1950,2015,66,1003,"Herrings, sardines, anchovies","Medium",0.858747908570136
"27-PRT-BIB",27,"Atlantic, Northeast","PRT","Portugal","BIB","Trisopterus luscus","Trisopterus luscus","Pouting(=Bib)",1971,2015,45,3219,"Cods, hakes, haddocks","Medium",0.800125710445419
"27-PRT-BOG",27,"Atlantic, Northeast","PRT","Portugal","BOG","Boops boops","Boops boops","Bogue",1976,2015,40,673,"Miscellaneous demersal fishes","Medium",0.384664931466579
"27-PRT-BSF",27,"Atlantic, Northeast","PRT","Portugal","BSF","Aphanopus carbo","Aphanopus carbo","Black scabbardfish",1986,2015,30,3317.5,"Miscellaneous demersal fishes","Low",0.301365657153198
"27-PRT-BSS",27,"Atlantic, Northeast","PRT","Portugal","BSS","Dicentrarchus labrax","Dicentrarchus labrax","European seabass",1976,2015,40,321,"Miscellaneous diadromous fishes","Medium",0.182475253374254
"27-PRT-COC",27,"Atlantic, Northeast","PRT","Portugal","COC","Cerastoderma edule","Cerastoderma edule","Common edible cockle",1950,2015,66,1221,"Clams, cockles, arkshells","High",0.824133626714055
"27-PRT-COD",27,"Atlantic, Northeast","PRT","Portugal","COD","Gadus morhua","Gadus morhua","Atlantic cod",1974,2015,42,3857,"Cods, hakes, haddocks","Medium",0.270287991797001
"27-PRT-COE",27,"Atlantic, Northeast","PRT","Portugal","COE","Conger conger","Conger conger","European conger",1974,2015,42,2044,"Miscellaneous demersal fishes","Very low",0.225205037879887
"27-PRT-CTC",27,"Atlantic, Northeast","PRT","Portugal","CTC","Sepia officinalis","Sepia officinalis","Common cuttlefish",1958,2015,58,1208.5,"Miscellaneous demersal fishes","High",1.18985641272492
"27-PRT-CYO",27,"Atlantic, Northeast","PRT","Portugal","CYO","Centroscymnus coelolepis","Centroscymnus coelolepis","Portuguese dogfish",1990,2011,22,1256.5,"Sharks, rays, chimaeras","Very low",0.15574365884567
"27-PRT-GUP",27,"Atlantic, Northeast","PRT","Portugal","GUP","Centrophorus granulosus","Centrophorus granulosus","Gulper shark",1990,2011,22,266,"Sharks, rays, chimaeras","Low",0.116013177359453
"27-PRT-GUQ",27,"Atlantic, Northeast","PRT","Portugal","GUQ","Centrophorus squamosus","Centrophorus squamosus","Leafscale gulper shark",1990,2014,23,1409,"Sharks, rays, chimaeras","Low",0.100626637040556
"27-PRT-HKE",27,"Atlantic, Northeast","PRT","Portugal","HKE","Merluccius merluccius","Merluccius merluccius","European hake",1950,2015,66,5499.5,"Cods, hakes, haddocks","Medium",0.319423285742402
"27-PRT-HOM",27,"Atlantic, Northeast","PRT","Portugal","HOM","Trachurus trachurus","Trachurus trachurus","Atlantic horse mackerel",1950,2015,66,29119.5,"Miscellaneous coastal fishes","Medium",0.391212690446964
"27-PRT-JOD",27,"Atlantic, Northeast","PRT","Portugal","JOD","Zeus faber","Zeus faber","John dory",1976,2015,40,301.5,"Miscellaneous coastal fishes","Low",0.343034319117773
"27-PRT-MAC",27,"Atlantic, Northeast","PRT","Portugal","MAC","Scomber scombrus","Scomber scombrus","Atlantic mackerel",1970,2015,46,2817.5,"Tunas, bonitos, billfishes","Medium",0.287659477519624
"27-PRT-PIL",27,"Atlantic, Northeast","PRT","Portugal","PIL","Sardina pilchardus","Sardina pilchardus","European pilchard(=Sardine)",1950,2015,66,87655,"Herrings, sardines, anchovies","Medium",0.483738302759745
"27-PRT-SBA",27,"Atlantic, Northeast","PRT","Portugal","SBA","Pagellus acarne","Pagellus acarne","Axillary seabream",1986,2015,30,947.5,"Miscellaneous coastal fishes","Medium",0.413668727641749
"27-PRT-SBR",27,"Atlantic, Northeast","PRT","Portugal","SBR","Pagellus bogaraveo","Pagellus bogaraveo","Blackspot(=red) seabream",1978,2015,38,1163,"Miscellaneous coastal fishes","Low",0.262152831795098
"27-PRT-SFS",27,"Atlantic, Northeast","PRT","Portugal","SFS","Lepidopus caudatus","Lepidopus caudatus","Silver scabbardfish",1950,2015,66,3315,"Miscellaneous coastal fishes","Medium",0.322197824882143
"27-PRT-SOL",27,"Atlantic, Northeast","PRT","Portugal","SOL","Solea solea","Solea solea","Common sole",1950,2015,66,586,"Flounders, halibuts, soles","Medium",0.285008417984232
"27-PRT-VMA",27,"Atlantic, Northeast","PRT","Portugal","VMA","Scomber colias","Scomber colias","Atlantic chub mackerel",1950,2015,66,9146,"Tunas, bonitos, billfishes","Medium",0.474276751044858
"27-PRT-WHB",27,"Atlantic, Northeast","PRT","Portugal","WHB","Micromesistius poutassou","Micromesistius poutassou","Blue whiting(=Poutassou)",1976,2015,40,2770,"Cods, hakes, haddocks","Medium",0.41375542251684
"27-PRT-WRF",27,"Atlantic, Northeast","PRT","Portugal","WRF","Polyprion americanus","Polyprion americanus","Wreckfish",1986,2015,30,397,"Miscellaneous demersal fishes","Low",0.131956241516123
"27-RUS-CAP",27,"Atlantic, Northeast","RUS","Russian Federation","CAP","Mallotus villosus","Mallotus villosus","Capelin",1991,2015,25,43613,"Miscellaneous pelagic fishes","Medium",0.999801483974034
"27-RUS-COD",27,"Atlantic, Northeast","RUS","Russian Federation","COD","Gadus morhua","Gadus morhua","Atlantic cod",1988,2015,28,211559.5,"Cods, hakes, haddocks","Medium",0.270287991797001
"27-RUS-COW",27,"Atlantic, Northeast","RUS","Russian Federation","COW","Eleginus navaga","Eleginus nawaga","Navaga(=Wachna cod)",1988,2015,28,619.5,"Cods, hakes, haddocks","Medium",0.401870683782426
"27-RUS-FPP",27,"Atlantic, Northeast","RUS","Russian Federation","FPP","Sander lucioperca","Sander lucioperca","Pike-perch",1988,2015,28,409,"Miscellaneous coastal fishes","Low",0.452824515494706
"27-RUS-GHL",27,"Atlantic, Northeast","RUS","Russian Federation","GHL","Reinhardtius hippoglossoides","Reinhardtius hippoglossoides","Greenland halibut",1988,2015,28,4902.5,"Flounders, halibuts, soles","Low",0.0945648244981132
"27-RUS-GTA",27,"Atlantic, Northeast","RUS","Russian Federation","GTA","Gasterosteus aculeatus","Gasterosteus aculeatus","Three-spined stickleback",1988,2015,28,374.5,"Miscellaneous coastal fishes","High",1.94456544354606
"27-RUS-HAD",27,"Atlantic, Northeast","RUS","Russian Federation","HAD","Melanogrammus aeglefinus","Melanogrammus aeglefinus","Haddock",1988,2015,28,52513.5,"Cods, hakes, haddocks","Medium",0.354265019571743
"27-RUS-HER",27,"Atlantic, Northeast","RUS","Russian Federation","HER","Clupea harengus","Clupea harengus","Atlantic herring",1988,2015,28,129620.5,"Herrings, sardines, anchovies","Medium",0.250360616655768
"27-RUS-MAC",27,"Atlantic, Northeast","RUS","Russian Federation","MAC","Scomber scombrus","Scomber scombrus","Atlantic mackerel",1988,2015,28,46030,"Tunas, bonitos, billfishes","Medium",0.287659477519624
"27-RUS-PLA",27,"Atlantic, Northeast","RUS","Russian Federation","PLA","Hippoglossoides platessoides","Hippoglossoides platessoides","Amer. plaice(=Long rough dab)",1988,2015,28,1527,"Flounders, halibuts, soles","Low",0.210817512287924
"27-RUS-PLE",27,"Atlantic, Northeast","RUS","Russian Federation","PLE","Pleuronectes platessa","Pleuronectes platessa","European plaice",1988,2015,28,3000,"Flounders, halibuts, soles","Medium",0.143922486594067
"27-RUS-POC",27,"Atlantic, Northeast","RUS","Russian Federation","POC","Boreogadus saida","Boreogadus saida","Polar cod",1989,2015,27,17167,"Cods, hakes, haddocks","Medium",0.565527995583005
"27-RUS-POK",27,"Atlantic, Northeast","RUS","Russian Federation","POK","Pollachius virens","Pollachius virens","Saithe(=Pollock)",1988,2015,28,5183,"Cods, hakes, haddocks","Medium",0.213934974123137
"27-RUS-PRA",27,"Atlantic, Northeast","RUS","Russian Federation","PRA","Pandalus borealis","Pandalus borealis","Northern prawn",1988,2015,28,3170,"Shrimps, prawns","Medium",1.37600650623801
"27-RUS-RNG",27,"Atlantic, Northeast","RUS","Russian Federation","RNG","Coryphaenoides rupestris","Coryphaenoides rupestris","Roundnose grenadier",1988,2015,28,384,"Cods, hakes, haddocks","Very low",0.128474174060535
"27-RUS-SME",27,"Atlantic, Northeast","RUS","Russian Federation","SME","Osmerus eperlanus","Osmerus eperlanus","European smelt",1988,2015,28,782.5,"Miscellaneous coastal fishes","Medium",0.574454574775945
"27-RUS-SPR",27,"Atlantic, Northeast","RUS","Russian Federation","SPR","Sprattus sprattus","Sprattus sprattus","European sprat",1988,2015,28,23172,"Herrings, sardines, anchovies","Medium",0.650798133846872
"27-RUS-WHB",27,"Atlantic, Northeast","RUS","Russian Federation","WHB","Micromesistius poutassou","Micromesistius poutassou","Blue whiting(=Poutassou)",1988,2015,28,148622.5,"Cods, hakes, haddocks","Medium",0.41375542251684
"27-SWE-COD",27,"Atlantic, Northeast","SWE","Sweden","COD","Gadus morhua","Gadus morhua","Atlantic cod",1950,2015,66,25150,"Cods, hakes, haddocks","Medium",0.270287991797001
"27-SWE-ELE",27,"Atlantic, Northeast","SWE","Sweden","ELE","Anguilla anguilla","Anguilla anguilla","European eel",1950,2015,66,1031.5,"Miscellaneous demersal fishes","Low",0.24132537489808
"27-SWE-FLE",27,"Atlantic, Northeast","SWE","Sweden","FLE","Platichthys flesus","Platichthys flesus","European flounder",1950,2015,66,463,"Flounders, halibuts, soles","Medium",0.249598015844045
"27-SWE-FPI",27,"Atlantic, Northeast","SWE","Sweden","FPI","Esox lucius","Esox lucius","Northern pike",1950,2015,66,300,"Miscellaneous demersal fishes","Low",0.330415969063026
"27-SWE-FVE",27,"Atlantic, Northeast","SWE","Sweden","FVE","Coregonus albula","Coregonus albula","Vendace",1953,2015,63,734,"Miscellaneous diadromous fishes","Medium",0.694279967494478
"27-SWE-HAD",27,"Atlantic, Northeast","SWE","Sweden","HAD","Melanogrammus aeglefinus","Melanogrammus aeglefinus","Haddock",1950,2015,66,1848.5,"Cods, hakes, haddocks","Medium",0.354265019571743
"27-SWE-HER",27,"Atlantic, Northeast","SWE","Sweden","HER","Clupea harengus","Clupea harengus","Atlantic herring",1950,2015,66,125767.5,"Herrings, sardines, anchovies","Medium",0.250360616655768
"27-SWE-MAC",27,"Atlantic, Northeast","SWE","Sweden","MAC","Scomber scombrus","Scomber scombrus","Atlantic mackerel",1950,2015,66,4682.5,"Tunas, bonitos, billfishes","Medium",0.287659477519624
"27-SWE-NEP",27,"Atlantic, Northeast","SWE","Sweden","NEP","Nephrops norvegicus","Nephrops norvegicus","Norway lobster",1950,2015,66,777.5,"Lobsters, spiny-rock lobsters","Low",0.45642562038886
"27-SWE-PLE",27,"Atlantic, Northeast","SWE","Sweden","PLE","Pleuronectes platessa","Pleuronectes platessa","European plaice",1950,2015,66,537.5,"Flounders, halibuts, soles","Medium",0.143922486594067
"27-SWE-PLN",27,"Atlantic, Northeast","SWE","Sweden","PLN","Coregonus lavaretus","Coregonus lavaretus","European whitefish",1950,2015,66,400,"Miscellaneous diadromous fishes","Medium",0.576832975805651
"27-SWE-POK",27,"Atlantic, Northeast","SWE","Sweden","POK","Pollachius virens","Pollachius virens","Saithe(=Pollock)",1950,2015,66,1743,"Cods, hakes, haddocks","Medium",0.213934974123137
"27-SWE-POL",27,"Atlantic, Northeast","SWE","Sweden","POL","Pollachius pollachius","Pollachius pollachius","Pollack",1950,2015,66,505,"Cods, hakes, haddocks","Medium",0.403529881061754
"27-SWE-PRA",27,"Atlantic, Northeast","SWE","Sweden","PRA","Pandalus borealis","Pandalus borealis","Northern prawn",1950,2015,66,2106.5,"Shrimps, prawns","Medium",1.37600650623801
"27-SWE-SAL",27,"Atlantic, Northeast","SWE","Sweden","SAL","Salmo salar","Salmo salar","Atlantic salmon",1950,2015,66,586.5,"Miscellaneous diadromous fishes","Medium",0.578159608710751
"27-SWE-SPR",27,"Atlantic, Northeast","SWE","Sweden","SPR","Sprattus sprattus","Sprattus sprattus","European sprat",1950,2015,66,17649,"Herrings, sardines, anchovies","Medium",0.650798133846872
"27-SWE-WHB",27,"Atlantic, Northeast","SWE","Sweden","WHB","Micromesistius poutassou","Micromesistius poutassou","Blue whiting(=Poutassou)",1977,2015,39,3362,"Cods, hakes, haddocks","Medium",0.41375542251684
"27-SWE-WHG",27,"Atlantic, Northeast","SWE","Sweden","WHG","Merlangius merlangus","Merlangius merlangus","Whiting",1950,2015,66,753.5,"Cods, hakes, haddocks","Medium",0.471925193520377
"27-SWE-WIT",27,"Atlantic, Northeast","SWE","Sweden","WIT","Glyptocephalus cynoglossus","Glyptocephalus cynoglossus","Witch flounder",1950,2015,66,360,"Flounders, halibuts, soles","Low",0.224851030266693
"31-BHS-SLC",31,"Atlantic, Western Central","BHS","Bahamas","SLC","Panulirus argus","Panulirus argus","Caribbean spiny lobster",1955,2015,61,3573,"Lobsters, spiny-rock lobsters","Medium",0.824048532445748
"31-BLZ-SLC",31,"Atlantic, Western Central","BLZ","Belize","SLC","Panulirus argus","Panulirus argus","Caribbean spiny lobster",1950,2015,66,546.5,"Lobsters, spiny-rock lobsters","Medium",0.824048532445748
"31-BRB-DOL",31,"Atlantic, Western Central","BRB","Barbados","DOL","Coryphaena hippurus","Coryphaena hippurus","Common dolphinfish",1950,2015,66,696.5,"Miscellaneous coastal fishes","High",1.46792564972034
"31-CUB-APS",31,"Atlantic, Western Central","CUB","Cuba","APS","Penaeus duorarum","Farfantepenaeus duorarum","Northern pink shrimp",1969,2015,47,2381,"Shrimps, prawns","High",2.33665367407077
"31-CUB-CRB",31,"Atlantic, Western Central","CUB","Cuba","CRB","Callinectes sapidus","Callinectes sapidus","Blue crab",1981,2015,35,584,"Crabs, sea-spiders","High",1.2501538383818
"31-CUB-GPR",31,"Atlantic, Western Central","CUB","Cuba","GPR","Epinephelus morio","Epinephelus morio","Red grouper",1950,2015,66,2000,"Miscellaneous coastal fishes","Medium",0.230377175155418
"31-CUB-OYM",31,"Atlantic, Western Central","CUB","Cuba","OYM","Crassostrea rhizophorae","Crassostrea rhizophorae","Mangrove cupped oyster",1956,2015,60,1294,"Scallops, pectens","High",4.26678622608008
"31-CUB-SLC",31,"Atlantic, Western Central","CUB","Cuba","SLC","Panulirus argus","Panulirus argus","Caribbean spiny lobster",1950,2015,66,8100,"Lobsters, spiny-rock lobsters","Medium",0.824048532445748
"31-CUB-SNC",31,"Atlantic, Western Central","CUB","Cuba","SNC","Lutjanus purpureus","Lutjanus purpureus","Southern red snapper",1950,2015,66,1150,"Miscellaneous demersal fishes","Low",0.22795497939324
"31-CUB-SNL",31,"Atlantic, Western Central","CUB","Cuba","SNL","Lutjanus synagris","Lutjanus synagris","Lane snapper",1959,2015,57,1786,"Miscellaneous coastal fishes","Medium",0.413094772059425
"31-CUB-SNY",31,"Atlantic, Western Central","CUB","Cuba","SNY","Ocyurus chrysurus","Ocyurus chrysurus","Yellowtail snapper",1959,2015,57,740,"Miscellaneous coastal fishes","Low",0.308924693602579
"31-CUB-THA",31,"Atlantic, Western Central","CUB","Cuba","THA","Opisthonema oglinum","Opisthonema oglinum","Atlantic thread herring",1950,2015,66,1371.5,"Herrings, sardines, anchovies","Medium",0.879528305368165
"31-DOM-KGM",31,"Atlantic, Western Central","DOM","Dominican Republic","KGM","Scomberomorus cavalla","Scomberomorus cavalla","King mackerel",1966,2015,50,296,"Tunas, bonitos, billfishes","Low",0.285676549834982
"31-DOM-SLC",31,"Atlantic, Western Central","DOM","Dominican Republic","SLC","Panulirus argus","Panulirus argus","Caribbean spiny lobster",1968,2015,48,740,"Lobsters, spiny-rock lobsters","Medium",0.824048532445748
"31-DOM-SNC",31,"Atlantic, Western Central","DOM","Dominican Republic","SNC","Lutjanus purpureus","Lutjanus purpureus","Southern red snapper",1974,2015,37,340,"Miscellaneous demersal fishes","Low",0.22795497939324
"31-GLP-DOL",31,"Atlantic, Western Central","GLP","Guadeloupe","DOL","Coryphaena hippurus","Coryphaena hippurus","Common dolphinfish",1950,2015,66,500,"Miscellaneous coastal fishes","High",1.46792564972034
"31-GUY-BOB",31,"Atlantic, Western Central","GUY","Guyana","BOB","Xiphopenaeus kroyeri","Xiphopenaeus kroyeri","Atlantic seabob",1981,2015,35,12752,"Shrimps, prawns","High",1.87923047029127
"31-GUY-BRS",31,"Atlantic, Western Central","GUY","Guyana","BRS","Scomberomorus brasiliensis","Scomberomorus brasiliensis","Serra Spanish mackerel",1996,2015,20,320.5,"Tunas, bonitos, billfishes","Medium",0.358059743353364
"31-HND-SLC",31,"Atlantic, Western Central","HND","Honduras","SLC","Panulirus argus","Panulirus argus","Caribbean spiny lobster",1954,2015,62,3111,"Lobsters, spiny-rock lobsters","Medium",0.824048532445748
"31-HTI-SLC",31,"Atlantic, Western Central","HTI","Haiti","SLC","Panulirus argus","Panulirus argus","Caribbean spiny lobster",1954,2015,62,250,"Lobsters, spiny-rock lobsters","Medium",0.824048532445748
"31-LCA-DOL",31,"Atlantic, Western Central","LCA","Saint Lucia","DOL","Coryphaena hippurus","Coryphaena hippurus","Common dolphinfish",1994,2015,22,394.5,"Miscellaneous coastal fishes","High",1.46792564972034
"31-MEX-BON",31,"Atlantic, Western Central","MEX","Mexico","BON","Sarda sarda","Sarda sarda","Atlantic bonito",1961,2015,55,446,"Tunas, bonitos, billfishes","Medium",0.96547860002008
"31-MEX-CBA",31,"Atlantic, Western Central","MEX","Mexico","CBA","Rachycentron canadum","Rachycentron canadum","Cobia",1974,2015,42,347,"Miscellaneous coastal fishes","Low",0.457455394554102
"31-MEX-CRB",31,"Atlantic, Western Central","MEX","Mexico","CRB","Callinectes sapidus","Callinectes sapidus","Blue crab",1964,2015,52,7135,"Crabs, sea-spiders","High",1.2501538383818
"31-MEX-KGG",31,"Atlantic, Western Central","MEX","Mexico","KGG","Menticirrhus littoralis","Menticirrhus littoralis","Gulf kingcroaker",1962,2015,54,395,"Miscellaneous demersal fishes","Medium",0.658564615864362
"31-MEX-KGM",31,"Atlantic, Western Central","MEX","Mexico","KGM","Scomberomorus cavalla","Scomberomorus cavalla","King mackerel",1964,2015,52,3032,"Tunas, bonitos, billfishes","Low",0.285676549834982
"31-MEX-MUA",31,"Atlantic, Western Central","MEX","Mexico","MUA","Joturus pichardi","Joturus pichardi","Bobo mullet",1963,2015,53,358,"Miscellaneous coastal fishes","Medium",0.555589880759829
"31-MEX-MUF",31,"Atlantic, Western Central","MEX","Mexico","MUF","Mugil cephalus","Mugil cephalus","Flathead grey mullet",1962,2015,54,3101.5,"Miscellaneous coastal fishes","Medium",0.328870343512393
"31-MEX-OCC",31,"Atlantic, Western Central","MEX","Mexico","OCC","Octopus vulgaris","Octopus vulgaris","Common octopus",1958,2015,58,7855,"Miscellaneous coastal fishes","High",0.92318075197569
"31-MEX-OYA",31,"Atlantic, Western Central","MEX","Mexico","OYA","Crassostrea virginica","Crassostrea virginica","American cupped oyster",1953,2015,63,34714,"Scallops, pectens","High",2.59635434293164
"31-MEX-SAA",31,"Atlantic, Western Central","MEX","Mexico","SAA","Sardinella aurita","Sardinella aurita","Round sardinella",1965,2004,40,972,"Herrings, sardines, anchovies","High",0.771609759912167
